calibdata/02/images/04.png 0.400
calibdata/02/images/06.png 0.600
calibdata/02/images/08.png 0.800
calibdata/02/images/10.png 1.000
calibdata/02/images/12.png 1.200
calibdata/02/images/15.png 1.500
calibdata/02/images/20.png 2.000
calibdata/02/images/25.png 2.500
calibdata/02/images/30.png 3.000
