caribdata/01/images/04.png 0.400
caribdata/01/images/06.png 0.600
caribdata/01/images/08.png 0.800
caribdata/01/images/10.png 1.000
caribdata/01/images/12.png 1.200
caribdata/01/images/15.png 1.500
caribdata/01/images/20.png 2.000
caribdata/01/images/25.png 2.500
caribdata/01/images/30.png 3.000
